"GEO_ID","NAME","B19113_001E","B19113_001M",
"Geography","Geographic Area Name","Estimate!!Median family income in the past 12 months (in 2023 inflation-adjusted dollars)","Margin of Error!!Median family income in the past 12 months (in 2023 inflation-adjusted dollars)",
"1400000US41051009002","Census Tract 90.02; Multnomah County; Oregon","63970","12681",
"1400000US41051009101","Census Tract 91.01; Multnomah County; Oregon","71341","22740",
"1400000US41051009102","Census Tract 91.02; Multnomah County; Oregon","76369","18028",
"1400000US41051009202","Census Tract 92.02; Multnomah County; Oregon","42557","18054",
"1400000US41051009203","Census Tract 92.03; Multnomah County; Oregon","60551","34462",
"1400000US41051009204","Census Tract 92.04; Multnomah County; Oregon","79695","10499",
"1400000US41051009301","Census Tract 93.01; Multnomah County; Oregon","71831","15826",
"1400000US41051009302","Census Tract 93.02; Multnomah County; Oregon","96307","32801",
"1400000US41051009400","Census Tract 94; Multnomah County; Oregon","105739","21097",
"1400000US41051009501","Census Tract 95.01; Multnomah County; Oregon","77083","40946",
"1400000US41051009502","Census Tract 95.02; Multnomah County; Oregon","73410","9218",
"1400000US41051009603","Census Tract 96.03; Multnomah County; Oregon","79329","24246",
"1400000US41051009604","Census Tract 96.04; Multnomah County; Oregon","70642","14969",
"1400000US41051009605","Census Tract 96.05; Multnomah County; Oregon","73884","31071",
"1400000US41051009606","Census Tract 96.06; Multnomah County; Oregon","74773","27797",
"1400000US41051009701","Census Tract 97.01; Multnomah County; Oregon","78150","14181",
"1400000US41051009703","Census Tract 97.03; Multnomah County; Oregon","66744","31253",
"1400000US41051009704","Census Tract 97.04; Multnomah County; Oregon","53394","6955",
"1400000US41051009801","Census Tract 98.01; Multnomah County; Oregon","64888","19028",
"1400000US41051009803","Census Tract 98.03; Multnomah County; Oregon","76713","13441",
"1400000US41051009804","Census Tract 98.04; Multnomah County; Oregon","76384","26754",
"1400000US41051009903","Census Tract 99.03; Multnomah County; Oregon","136131","15954",
"1400000US41051009904","Census Tract 99.04; Multnomah County; Oregon","105197","30864",
"1400000US41051009905","Census Tract 99.05; Multnomah County; Oregon","103190","20314",
"1400000US41051009906","Census Tract 99.06; Multnomah County; Oregon","138429","19331",
"1400000US41051009907","Census Tract 99.07; Multnomah County; Oregon","103315","18284",
"1400000US41051010001","Census Tract 100.01; Multnomah County; Oregon","58676","16432",
"1400000US41051010002","Census Tract 100.02; Multnomah County; Oregon","92604","34968",
"1400000US41051010101","Census Tract 101.01; Multnomah County; Oregon","91783","8806",
"1400000US41051010102","Census Tract 101.02; Multnomah County; Oregon","94070","12235",
"1400000US41051010200","Census Tract 102; Multnomah County; Oregon","103313","37204",
"1400000US41051010303","Census Tract 103.03; Multnomah County; Oregon","75745","17145",
"1400000US41051010304","Census Tract 103.04; Multnomah County; Oregon","83342","24130",
"1400000US41051010305","Census Tract 103.05; Multnomah County; Oregon","103393","19327",
"1400000US41051010306","Census Tract 103.06; Multnomah County; Oregon","103458","3780",
"1400000US41051010402","Census Tract 104.02; Multnomah County; Oregon","116357","22848",
"1400000US41051010405","Census Tract 104.05; Multnomah County; Oregon","73676","12269",
"1400000US41051010407","Census Tract 104.07; Multnomah County; Oregon","104659","13906",
"1400000US41051010408","Census Tract 104.08; Multnomah County; Oregon","64194","30495",
"1400000US41051010410","Census Tract 104.10; Multnomah County; Oregon","48796","23890",
"1400000US41051010411","Census Tract 104.11; Multnomah County; Oregon","59750","19878",
"1400000US41051010412","Census Tract 104.12; Multnomah County; Oregon","112014","28516",
"1400000US41051010413","Census Tract 104.13; Multnomah County; Oregon","109750","34055",
"1400000US41051010500","Census Tract 105; Multnomah County; Oregon","119018","14313",
"1400000US41051010601","Census Tract 106.01; Multnomah County; Oregon","114405","76560",
"1400000US41051010602","Census Tract 106.02; Multnomah County; Oregon","167083","102992",
"1400000US41051980000","Census Tract 9800; Multnomah County; Oregon","-","**",
"1400000US41053005100","Census Tract 51; Polk County; Oregon","64800","30979",
"1400000US41053005203","Census Tract 52.03; Polk County; Oregon","93258","10827",
"1400000US41053005204","Census Tract 52.04; Polk County; Oregon","104651","17442",
"1400000US41053005205","Census Tract 52.05; Polk County; Oregon","125146","16605",
"1400000US41053005206","Census Tract 52.06; Polk County; Oregon","80842","25329",
"1400000US41053005301","Census Tract 53.01; Polk County; Oregon","129983","47059",
"1400000US41053005302","Census Tract 53.02; Polk County; Oregon","97172","25309",
"1400000US41053020202","Census Tract 202.02; Polk County; Oregon","69692","12764",
"1400000US41053020203","Census Tract 202.03; Polk County; Oregon","69844","26514",
"1400000US41053020204","Census Tract 202.04; Polk County; Oregon","105089","17875",
"1400000US41053020303","Census Tract 203.03; Polk County; Oregon","87228","17121",
"1400000US41053020304","Census Tract 203.04; Polk County; Oregon","81250","14549",
"1400000US41053020305","Census Tract 203.05; Polk County; Oregon","81579","13011",
"1400000US41053020306","Census Tract 203.06; Polk County; Oregon","140938","20833",
"1400000US41053020400","Census Tract 204; Polk County; Oregon","80587","13072",
"1400000US41053020500","Census Tract 205; Polk County; Oregon","123295","17778",
"1400000US41055950100","Census Tract 9501; Sherman County; Oregon","77500","12785",
"1400000US41057960101","Census Tract 9601.01; Tillamook County; Oregon","82702","19173",
"1400000US41057960102","Census Tract 9601.02; Tillamook County; Oregon","81964","29518",
"1400000US41057960200","Census Tract 9602; Tillamook County; Oregon","69271","9515",
"1400000US41057960300","Census Tract 9603; Tillamook County; Oregon","80192","12477",
"1400000US41057960401","Census Tract 9604.01; Tillamook County; Oregon","78482","34489",
"1400000US41057960402","Census Tract 9604.02; Tillamook County; Oregon","73112","9973",
"1400000US41057960500","Census Tract 9605; Tillamook County; Oregon","67188","14838",
"1400000US41057960600","Census Tract 9606; Tillamook County; Oregon","92841","22140",
"1400000US41057960700","Census Tract 9607; Tillamook County; Oregon","70046","22925",
"1400000US41057960800","Census Tract 9608; Tillamook County; Oregon","93864","29918",
"1400000US41057990100","Census Tract 9901; Tillamook County; Oregon","-","**",
"1400000US41059940000","Census Tract 9400; Umatilla County; Oregon","83523","13138",
"1400000US41059950100","Census Tract 9501; Umatilla County; Oregon","67321","16617",
"1400000US41059950201","Census Tract 9502.01; Umatilla County; Oregon","71100","23176",
"1400000US41059950202","Census Tract 9502.02; Umatilla County; Oregon","54150","26438",
"1400000US41059950300","Census Tract 9503; Umatilla County; Oregon","82695","16395",
"1400000US41059950400","Census Tract 9504; Umatilla County; Oregon","121902","18024",
"1400000US41059950500","Census Tract 9505; Umatilla County; Oregon","97127","24531",
"1400000US41059950601","Census Tract 9506.01; Umatilla County; Oregon","64156","15938",
"1400000US41059950602","Census Tract 9506.02; Umatilla County; Oregon","112813","20498",
"1400000US41059950700","Census Tract 9507; Umatilla County; Oregon","61981","28920",
"1400000US41059950800","Census Tract 9508; Umatilla County; Oregon","82382","9202",
"1400000US41059950900","Census Tract 9509; Umatilla County; Oregon","71719","11862",
"1400000US41059951000","Census Tract 9510; Umatilla County; Oregon","58472","8006",
"1400000US41059951100","Census Tract 9511; Umatilla County; Oregon","78185","21366",
"1400000US41059951201","Census Tract 9512.01; Umatilla County; Oregon","109432","52901",
"1400000US41059951202","Census Tract 9512.02; Umatilla County; Oregon","103750","20136",
"1400000US41059951300","Census Tract 9513; Umatilla County; Oregon","71518","16261",
"1400000US41059951400","Census Tract 9514; Umatilla County; Oregon","102500","13287",
"1400000US41061970100","Census Tract 9701; Union County; Oregon","87450","17308",
"1400000US41061970200","Census Tract 9702; Union County; Oregon","64506","14283",
"1400000US41061970300","Census Tract 9703; Union County; Oregon","89896","15171",
"1400000US41061970400","Census Tract 9704; Union County; Oregon","68556","12166",
"1400000US41061970500","Census Tract 9705; Union County; Oregon","62396","25620",
"1400000US41061970600","Census Tract 9706; Union County; Oregon","109727","14291",
"1400000US41061970700","Census Tract 9707; Union County; Oregon","46250","32732",
"1400000US41061970800","Census Tract 9708; Union County; Oregon","65000","21885",
"1400000US41063960100","Census Tract 9601; Wallowa County; Oregon","75242","8366",
"1400000US41063960200","Census Tract 9602; Wallowa County; Oregon","73913","11994",
"1400000US41063960300","Census Tract 9603; Wallowa County; Oregon","87887","13862",
"1400000US41065970100","Census Tract 9701; Wasco County; Oregon","101875","24997",
"1400000US41065970200","Census Tract 9702; Wasco County; Oregon","75893","13670",
"1400000US41065970300","Census Tract 9703; Wasco County; Oregon","95250","3498",
"1400000US41065970400","Census Tract 9704; Wasco County; Oregon","70531","12290",
"1400000US41065970500","Census Tract 9705; Wasco County; Oregon","61458","7296",
"1400000US41065970600","Census Tract 9706; Wasco County; Oregon","94583","28738",
"1400000US41065970700","Census Tract 9707; Wasco County; Oregon","115917","42002",
"1400000US41065970800","Census Tract 9708; Wasco County; Oregon","76722","7695",
"1400000US41067030103","Census Tract 301.03; Washington County; Oregon","124667","15915",
"1400000US41067030104","Census Tract 301.04; Washington County; Oregon","156130","29691",
"1400000US41067030105","Census Tract 301.05; Washington County; Oregon","100729","22138",
"1400000US41067030106","Census Tract 301.06; Washington County; Oregon","250,000+","***",
"1400000US41067030200","Census Tract 302; Washington County; Oregon","166068","46232",
"1400000US41067030300","Census Tract 303; Washington County; Oregon","201463","29068",
"1400000US41067030401","Census Tract 304.01; Washington County; Oregon","101364","52218",
"1400000US41067030402","Census Tract 304.02; Washington County; Oregon","142891","68174",
"1400000US41067030501","Census Tract 305.01; Washington County; Oregon","110081","26419",
"1400000US41067030502","Census Tract 305.02; Washington County; Oregon","145606","6649",
"1400000US41067030600","Census Tract 306; Washington County; Oregon","130699","23563",
"1400000US41067030700","Census Tract 307; Washington County; Oregon","83214","19935",
"1400000US41067030801","Census Tract 308.01; Washington County; Oregon","97308","23131",
"1400000US41067030803","Census Tract 308.03; Washington County; Oregon","123101","28275",
"1400000US41067030805","Census Tract 308.05; Washington County; Oregon","109063","23352",
"1400000US41067030806","Census Tract 308.06; Washington County; Oregon","152656","38617",
"1400000US41067030900","Census Tract 309; Washington County; Oregon","81705","3434",
"1400000US41067031005","Census Tract 310.05; Washington County; Oregon","99896","35395",
"1400000US41067031007","Census Tract 310.07; Washington County; Oregon","150815","38909",
"1400000US41067031008","Census Tract 310.08; Washington County; Oregon","127542","29671",
"1400000US41067031009","Census Tract 310.09; Washington County; Oregon","156016","24696",
"1400000US41067031010","Census Tract 310.10; Washington County; Oregon","103542","32813",
"1400000US41067031011","Census Tract 310.11; Washington County; Oregon","72211","12278",
"1400000US41067031012","Census Tract 310.12; Washington County; Oregon","147546","29860",
"1400000US41067031100","Census Tract 311; Washington County; Oregon","86806","19327",
"1400000US41067031201","Census Tract 312.01; Washington County; Oregon","85116","20802",
"1400000US41067031202","Census Tract 312.02; Washington County; Oregon","68036","7915",
"1400000US41067031301","Census Tract 313.01; Washington County; Oregon","-","**",
"1400000US41067031302","Census Tract 313.02; Washington County; Oregon","122523","17547",
"1400000US41067031402","Census Tract 314.02; Washington County; Oregon","73264","26904",
"1400000US41067031403","Census Tract 314.03; Washington County; Oregon","120000","33516",
"1400000US41067031404","Census Tract 314.04; Washington County; Oregon","135450","25171",
"1400000US41067031504","Census Tract 315.04; Washington County; Oregon","104929","40603",
"1400000US41067031506","Census Tract 315.06; Washington County; Oregon","134954","21164",
"1400000US41067031507","Census Tract 315.07; Washington County; Oregon","120476","25788",
"1400000US41067031509","Census Tract 315.09; Washington County; Oregon","179160","12075",
"1400000US41067031511","Census Tract 315.11; Washington County; Oregon","162679","15115",
"1400000US41067031514","Census Tract 315.14; Washington County; Oregon","155787","43554",
"1400000US41067031515","Census Tract 315.15; Washington County; Oregon","248571","30037",
"1400000US41067031516","Census Tract 315.16; Washington County; Oregon","219028","24052",
"1400000US41067031517","Census Tract 315.17; Washington County; Oregon","127083","60164",
"1400000US41067031518","Census Tract 315.18; Washington County; Oregon","169923","26855",
"1400000US41067031519","Census Tract 315.19; Washington County; Oregon","223170","19229",
"1400000US41067031520","Census Tract 315.20; Washington County; Oregon","179671","40395",
"1400000US41067031606","Census Tract 316.06; Washington County; Oregon","107419","15258",
"1400000US41067031612","Census Tract 316.12; Washington County; Oregon","97930","15658",
"1400000US41067031614","Census Tract 316.14; Washington County; Oregon","119926","27219",
"1400000US41067031615","Census Tract 316.15; Washington County; Oregon","120023","12367",
"1400000US41067031616","Census Tract 316.16; Washington County; Oregon","101613","9244",
"1400000US41067031617","Census Tract 316.17; Washington County; Oregon","83817","23211",
"1400000US41067031618","Census Tract 316.18; Washington County; Oregon","100990","24118",
"1400000US41067031619","Census Tract 316.19; Washington County; Oregon","92297","26124",
"1400000US41067031620","Census Tract 316.20; Washington County; Oregon","132879","40672",
"1400000US41067031621","Census Tract 316.21; Washington County; Oregon","158250","35653",
"1400000US41067031622","Census Tract 316.22; Washington County; Oregon","107714","18290",
"1400000US41067031623","Census Tract 316.23; Washington County; Oregon","107107","42228",
"1400000US41067031624","Census Tract 316.24; Washington County; Oregon","89433","10654",
"1400000US41067031625","Census Tract 316.25; Washington County; Oregon","83725","34641",
"1400000US41067031626","Census Tract 316.26; Washington County; Oregon","81775","29792",
"1400000US41067031703","Census Tract 317.03; Washington County; Oregon","83606","23855",
"1400000US41067031705","Census Tract 317.05; Washington County; Oregon","89375","42855",
"1400000US41067031706","Census Tract 317.06; Washington County; Oregon","81832","9055",
"1400000US41067031707","Census Tract 317.07; Washington County; Oregon","108818","14634",
"1400000US41067031708","Census Tract 317.08; Washington County; Oregon","107713","25252",
"1400000US41067031804","Census Tract 318.04; Washington County; Oregon","144425","50017",
"1400000US41067031806","Census Tract 318.06; Washington County; Oregon","120154","24397",
"1400000US41067031807","Census Tract 318.07; Washington County; Oregon","134219","43776",
"1400000US41067031813","Census Tract 318.13; Washington County; Oregon","165344","24141",
"1400000US41067031814","Census Tract 318.14; Washington County; Oregon","160781","31456",
"1400000US41067031816","Census Tract 318.16; Washington County; Oregon","127868","18231",
"1400000US41067031817","Census Tract 318.17; Washington County; Oregon","158906","36248",
"1400000US41067031818","Census Tract 318.18; Washington County; Oregon","98460","21892",
"1400000US41067031819","Census Tract 318.19; Washington County; Oregon","112569","11914",
"1400000US41067031820","Census Tract 318.20; Washington County; Oregon","172159","16841",
"1400000US41067031821","Census Tract 318.21; Washington County; Oregon","143250","29009",
"1400000US41067031904","Census Tract 319.04; Washington County; Oregon","156979","19183",
"1400000US41067031909","Census Tract 319.09; Washington County; Oregon","168358","13240",
"1400000US41067031911","Census Tract 319.11; Washington County; Oregon","114804","23176",
"1400000US41067031912","Census Tract 319.12; Washington County; Oregon","144327","55161",
"1400000US41067031913","Census Tract 319.13; Washington County; Oregon","156484","32278",
"1400000US41067031914","Census Tract 319.14; Washington County; Oregon","79010","25439",
"1400000US41067031915","Census Tract 319.15; Washington County; Oregon","189643","17511",
"1400000US41067031916","Census Tract 319.16; Washington County; Oregon","175333","45348",
"1400000US41067031917","Census Tract 319.17; Washington County; Oregon","159722","39524",
"1400000US41067031918","Census Tract 319.18; Washington County; Oregon","183750","50734",
"1400000US41067032001","Census Tract 320.01; Washington County; Oregon","118716","10536",
"1400000US41067032003","Census Tract 320.03; Washington County; Oregon","90625","36691",
"1400000US41067032004","Census Tract 320.04; Washington County; Oregon","121084","1675",
"1400000US41067032005","Census Tract 320.05; Washington County; Oregon","68393","6178",
"1400000US41067032104","Census Tract 321.04; Washington County; Oregon","129900","22399",
"1400000US41067032107","Census Tract 321.07; Washington County; Oregon","130917","17653",
"1400000US41067032108","Census Tract 321.08; Washington County; Oregon","126304","24205",
"1400000US41067032109","Census Tract 321.09; Washington County; Oregon","200179","35295",
"1400000US41067032110","Census Tract 321.10; Washington County; Oregon","127305","45090",
"1400000US41067032111","Census Tract 321.11; Washington County; Oregon","150347","40487",
"1400000US41067032112","Census Tract 321.12; Washington County; Oregon","111994","30568",
"1400000US41067032201","Census Tract 322.01; Washington County; Oregon","123750","49112",
"1400000US41067032202","Census Tract 322.02; Washington County; Oregon","170174","50359",
"1400000US41067032301","Census Tract 323.01; Washington County; Oregon","104063","14712",
"1400000US41067032302","Census Tract 323.02; Washington County; Oregon","172057","35684",
"1400000US41067032404","Census Tract 324.04; Washington County; Oregon","103860","16869",
"1400000US41067032407","Census Tract 324.07; Washington County; Oregon","106172","29550",
"1400000US41067032409","Census Tract 324.09; Washington County; Oregon","66645","18169",
"1400000US41067032410","Census Tract 324.10; Washington County; Oregon","80748","19392",
"1400000US41067032411","Census Tract 324.11; Washington County; Oregon","124000","16717",
"1400000US41067032412","Census Tract 324.12; Washington County; Oregon","130119","22239",
"1400000US41067032413","Census Tract 324.13; Washington County; Oregon","131080","58429",
"1400000US41067032414","Census Tract 324.14; Washington County; Oregon","206053","48852",
"1400000US41067032501","Census Tract 325.01; Washington County; Oregon","94583","36074",
"1400000US41067032502","Census Tract 325.02; Washington County; Oregon","128750","43213",
"1400000US41067032503","Census Tract 325.03; Washington County; Oregon","100294","24593",
"1400000US41067032603","Census Tract 326.03; Washington County; Oregon","142931","17568",
"1400000US41067032604","Census Tract 326.04; Washington County; Oregon","101842","23636",
"1400000US41067032606","Census Tract 326.06; Washington County; Oregon","104180","23879",
"1400000US41067032608","Census Tract 326.08; Washington County; Oregon","118272","17337",
"1400000US41067032609","Census Tract 326.09; Washington County; Oregon","167813","65221",
"1400000US41067032610","Census Tract 326.10; Washington County; Oregon","115391","10431",
"1400000US41067032611","Census Tract 326.11; Washington County; Oregon","119464","32672",
"1400000US41067032612","Census Tract 326.12; Washington County; Oregon","160672","26482",
"1400000US41067032700","Census Tract 327; Washington County; Oregon","153286","32036",
"1400000US41067032800","Census Tract 328; Washington County; Oregon","135511","10651",
"1400000US41067032901","Census Tract 329.01; Washington County; Oregon","82368","20198",
"1400000US41067032903","Census Tract 329.03; Washington County; Oregon","59583","27999",
"1400000US41067032904","Census Tract 329.04; Washington County; Oregon","100180","14642",
"1400000US41067033000","Census Tract 330; Washington County; Oregon","121250","24860",
"1400000US41067033101","Census Tract 331.01; Washington County; Oregon","107000","20572",
"1400000US41067033102","Census Tract 331.02; Washington County; Oregon","108750","26326",
"1400000US41067033201","Census Tract 332.01; Washington County; Oregon","64663","13811",
"1400000US41067033202","Census Tract 332.02; Washington County; Oregon","111250","37319",
"1400000US41067033301","Census Tract 333.01; Washington County; Oregon","111823","22840",
"1400000US41067033302","Census Tract 333.02; Washington County; Oregon","153857","22079",
"1400000US41067033400","Census Tract 334; Washington County; Oregon","117206","34337",
"1400000US41067033500","Census Tract 335; Washington County; Oregon","135294","19069",
"1400000US41067033600","Census Tract 336; Washington County; Oregon","123125","29954",
"1400000US41069960100","Census Tract 9601; Wheeler County; Oregon","60139","13631",
"1400000US41071030101","Census Tract 301.01; Yamhill County; Oregon","156012","33480",
"1400000US41071030102","Census Tract 301.02; Yamhill County; Oregon","127770","18246",
"1400000US41071030201","Census Tract 302.01; Yamhill County; Oregon","82697","29809",
"1400000US41071030202","Census Tract 302.02; Yamhill County; Oregon","74087","20690",
"1400000US41071030302","Census Tract 303.02; Yamhill County; Oregon","115729","22993",
"1400000US41071030303","Census Tract 303.03; Yamhill County; Oregon","140875","10967",
"1400000US41071030304","Census Tract 303.04; Yamhill County; Oregon","112821","11253",
"1400000US41071030400","Census Tract 304; Yamhill County; Oregon","105989","22128",
"1400000US41071030501","Census Tract 305.01; Yamhill County; Oregon","119075","23995",
"1400000US41071030502","Census Tract 305.02; Yamhill County; Oregon","73325","7213",
"1400000US41071030601","Census Tract 306.01; Yamhill County; Oregon","73810","15371",
"1400000US41071030602","Census Tract 306.02; Yamhill County; Oregon","108481","11157",
"1400000US41071030702","Census Tract 307.02; Yamhill County; Oregon","89298","11898",
"1400000US41071030703","Census Tract 307.03; Yamhill County; Oregon","75278","32017",
"1400000US41071030704","Census Tract 307.04; Yamhill County; Oregon","111750","24006",
"1400000US41071030801","Census Tract 308.01; Yamhill County; Oregon","83854","19707",
"1400000US41071030802","Census Tract 308.02; Yamhill County; Oregon","69338","20364",
"1400000US41071030900","Census Tract 309; Yamhill County; Oregon","88333","24809",
"1400000US41071031000","Census Tract 310; Yamhill County; Oregon","127799","34425",
